month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
255,2021-04,1.068738251473242,1.085554871617277,1.058273165771683,1.169841732924809
256,2021-05,1.023882289277702,1.190952040240662,1.178679987138401,1.114150991033449
257,2021-06,.8526758440268851,1.057597638971607,.9329710944505114,.8426738145643619
258,2021-07,.583502292542873,.7723889528939729,.7501821095313824,.7206245385115553
259,2021-08,.4289189540362077,.4826339871887004,.550425839343087,.5767271616275288
260,2021-09,.446796274427361,.5008373218015338,.5073240514210873,.4900240858404659
261,2021-10,.2349948931211154,.3310046356040352,.3887332871317213,.3994927923117991
262,2021-11,.2301191594986831,.3045738627888269,.3617674236272484,.4760914273868994
263,2021-12,.3228220036263794,.4165725773824681,.39930980068712,.4200284027052575
264,2022-01,.2279878425341745,.2685338555891987,.2919025269668218,.3068116125939399
265,2022-02,.2322525257812932,.3069421159843546,.3261460124306299,.3694450764719694
266,2022-03,.1552470325075575,.2072333030722039,.2709353558710071,.3298799861731952
267,2022-04,.1097665814157879,.133282741593066,.1874294483733959,.2583379367910765
268,2022-05,.0672371193425258,.0488607019729335,.1115227396163825,.2168832764085915
269,2022-06,.0651216553246694,.0571017617962574,.1023105541816545,.1371685595196133
270,2022-07,.0725696438417153,.0603354888179498,.107934274811702,.1208385440768877
271,2022-08,.0900524329395227,.0647081277995629,.1024754506459689,.1830907818010578
272,2022-09,.0361878401116058,.0180259400779287,.0655475745973484,.1257138629394358
273,2022-10,.0334551193631842,-.0275561492396921,.0222434953751187,.1186108566009276
274,2022-11,-.0329341705384137,-.0464921138709452,-.0151994395623465,.0842230255997642
275,2022-12,-.065074223827755,-.0907009422173475,-.0433272080479477,.0551728075023795
276,2023-01,.0817391263189397,.0336861923694174,.0962683035350772,.1967027394452036
277,2023-02,.0210894607072663,-.0417481481481508,-.0010409966024904,.0988931042153499
278,2023-03,-.0685346894903544,-.0736193905220638,-.0593848351038477,.0358328196386399
279,2023-04,-.0424533920806,-.034199194438034,-.010006545928001,.057117370619632
280,2023-05,-.0357752752612855,-.0375815595799806,-.0097702706255235,.0676900127719599
281,2023-06,-.0500910381741116,-.0889378327474395,-.0635373014226078,.0161748074874536
282,2023-07,-.0396657701478758,-.069532532718435,-.0629772271816329,.0465073088220142
283,2023-08,-.0755089184673598,-.0751918597607581,-.0629454742607768,.0053141851174131
284,2023-09,-.1200196847748679,-.1040530883198178,-.0781602354694214,-.0051617663826473
285,2023-10,-.0806249748937631,-.0782115444934396,-.0679616390044328,.0283772022472542
286,2023-11,-.0763881118061146,-.0796448373398334,-.0510392146360646,.0181995209368371
287,2023-12,-.071970677962384,-.0672748384739927,-.0396836505743347,.0178480349602687
288,2024-01,-.0885362427912607,-.0827553075617313,-.0936699975669604,-.0159427824961467
289,2024-02,-.0618468174616925,-.0555577472387423,-.0555506933151708,.0190164566842889
290,2024-03,-.0831460278005523,-.0878532709898373,-.0651361372989066,-.028491335897675
291,2024-04,-.0533150426846328,-.0697123895903088,-.0667139736758457,.0240073324103825
292,2024-05,-.0452527253586498,-.0932026275654403,-.0797307711693463,-.0053096942297113
293,2024-06,-.0354694627981637,-.0526744039228092,-.056178539316529,-.0127762700421453
294,2024-07,-.0556873035362296,-.0310480851093906,-.0510079291227957,-.0268034528733749
295,2024-08,-.0234255560803983,-.019539125582412,-.0247688345133299,.0163590015237855
296,2024-09,.0032061767477945,.0130085667495167,-.0106544189096526,.0242170632024972
297,2024-10,.0615808624481768,.042934837135996,-.0136099524986646,-.0097590058408729
298,2024-11,.0724392648594055,.055034152902414,-.0066685123347578,-.007292318777884
299,2024-12,.1339740830609705,.1296907613856589,.0737154820427792,.1002390486761512
300,2025-01,.1051237091914915,.1297387900073477,.0776233860334769,.0534026121042074
301,2025-02,.0488403341966178,.0426044444344044,.0183528460511477,-.0283157355101424
302,2025-03,.1267969646279196,.1164622974383949,.072696057640782,.0807913857432739
303,2025-04,.1313035479486436,.1354583584830826,.0962552841189606,.0585185542495875
304,2025-05,.1058889784511249,.1230280866182764,.0736054027284991,.0803473442701992
305,2025-06,.0526939752145087,.0568315861367525,.0652609500548133,.0966666230087283
306,2025-07,.1096331432608371,.0987990242713067,.1090689387842707,.1724735784151634
307,2025-08,.1128500777304589,.1365912639744956,.1514307489450641,.1724456096158755
308,2025-09,.1510693881567005,.1634331616591921,.1632131703863275,.1968752424573388
309,2025-10,.0969742080833035,.1200214426597687,.1738201574034072,.2223298428242688
310,2025-11,.1183714731682677,.1153624707381959,.1758046408830098,.2322850116447425
311,2025-12,.1351935086883395,.1400167976872054,.1516056323790986,.2226954867977865
312,2026-01,.2201171971925542,.189399483519917,.1691015280543624,.228950310562103
