month,date,vol,vol_unadj,age_group
131,2010-12,77849103327.4057,85270090224,Age 45-64
131,2010-12,9957562270.06112,11442305592,Younger than 30
132,2011-01,10015728271.1196,6689962584,Younger than 30
132,2011-01,12505612883.5301,12440036544,Age 65 and older
132,2011-01,56362090158.3142,46620642672,Age 30-44
132,2011-01,69503063261.5392,62893150080,Age 45-64
133,2011-02,46203692601.9615,36478273248,Age 30-44
133,2011-02,55471440814.6588,47056168680,Age 45-64
133,2011-02,8606519729.31522,6139334328,Younger than 30
133,2011-02,9647126547.63347,9191930280,Age 65 and older
134,2011-03,39779764393.9342,39036856728,Age 30-44
134,2011-03,43941578334.2309,47597714712,Age 45-64
134,2011-03,8134233873.67027,9396009744,Age 65 and older
134,2011-03,8797298423.19059,8456360280,Younger than 30
135,2011-04,38562144215.842,36030338136,Age 30-44
135,2011-04,43377482633.7669,40022416128,Age 45-64
135,2011-04,8013282021.10527,7729507152,Age 65 and older
135,2011-04,8801405739.28026,8544911136,Younger than 30
136,2011-05,37394507194.6014,37507962576,Age 30-44
136,2011-05,43263307236.975,40152891168,Age 45-64
136,2011-05,8626784376.39138,9237414048,Younger than 30
136,2011-05,8692804145.36695,8494874352,Age 65 and older
137,2011-06,40551602071.9118,45524241504,Age 30-44
137,2011-06,43868501490.5685,46222831848,Age 45-64
137,2011-06,8344850441.89248,8788602216,Age 65 and older
137,2011-06,8684986756.70334,9899186016,Younger than 30
138,2011-07,10029156293.3104,8964941640,Age 65 and older
138,2011-07,44109197834.4858,43781106888,Age 30-44
138,2011-07,51738193732.5863,47731222512,Age 45-64
138,2011-07,9109128018.91752,9484229352,Younger than 30
139,2011-08,10200726672.5448,10346212272,Age 65 and older
139,2011-08,44924015173.8207,50268440136,Age 30-44
139,2011-08,50080848845.0925,54667159896,Age 45-64
139,2011-08,8487684872.85729,9644641272,Younger than 30
140,2011-09,11857812691.8099,11540005704,Age 65 and older
140,2011-09,61209239011.6901,61648272264,Age 30-44
140,2011-09,64129203031.4559,66612060576,Age 45-64
140,2011-09,9515984118.24824,10271033784,Younger than 30
141,2011-10,13197706992.9661,13383104832,Age 65 and older
141,2011-10,60111150753.4758,63678425904,Age 30-44
141,2011-10,70455694619.6265,72157720392,Age 45-64
141,2011-10,9788348939.11685,10366804680,Younger than 30
142,2011-11,14159298551.1449,14005520184,Age 65 and older
142,2011-11,55923166265.8822,60757437528,Age 30-44
142,2011-11,70673245096.9508,74352659496,Age 45-64
142,2011-11,9571596374.84457,10053482688,Younger than 30
143,2011-12,10188269386.8481,11156565816,Younger than 30
143,2011-12,13359455876.6885,13711805088,Age 65 and older
143,2011-12,54303302254.5731,58337420880,Age 30-44
143,2011-12,66628134800.2968,71191666104,Age 45-64
144,2012-01,10288021234.1179,7072141992,Younger than 30
144,2012-01,13982898012.897,14145608616,Age 65 and older
144,2012-01,59379120922.7713,49651019064,Age 30-44
144,2012-01,68205204992.9233,63769071192,Age 45-64
145,2012-02,11177846609.4834,8190622608,Younger than 30
145,2012-02,15422728261.8659,16124488536,Age 65 and older
145,2012-02,71472138081.5166,70440367392,Age 45-64
145,2012-02,71917280176.3786,58242950304,Age 30-44
146,2012-03,11030011384.6574,10228904352,Younger than 30
146,2012-03,15895911082.1474,16422192816,Age 65 and older
146,2012-03,69485978346.9203,65429618184,Age 30-44
146,2012-03,77622275656.982,77397748920,Age 45-64
147,2012-04,11069647850.5604,10613437560,Younger than 30
147,2012-04,15523392159.5317,15164277072,Age 65 and older
147,2012-04,66334102847.4386,60929400792,Age 30-44
147,2012-04,76087671637.0673,71697883728,Age 45-64
