month,date,vol,vol_unadj
220,2018-05,141496427995.3076,153437345907.0708
221,2018-06,140500812484.8648,160579540411.1112
222,2018-07,134998939101.7993,150505009111.1112
223,2018-08,133313585762.5973,153743597406.5657
224,2018-09,113737685729.7057,120684553752.5252
225,2018-10,123249219136.8332,133752624174.2425
226,2018-11,124108398026.7284,119074556276.7677
227,2018-12,120723979278.3268,114028552893.4344
228,2019-01,123850127888.7757,92462368734.34343
229,2019-02,139979430272.7939,109697314781.3132
230,2019-03,141084886863.8181,137585421940.404
231,2019-04,165970600101.1626,162909354586.8688
232,2019-05,177579329338.6564,192058627087.8787
233,2019-06,171042383510.5007,192644816054.0405
234,2019-07,203203868455.0461,224413847065.6565
235,2019-08,208867619116.9407,235093443408.0808
236,2019-09,226508456786.8927,242438893620.2021
237,2019-10,231928851199.3542,251087037856.5658
238,2019-11,232014653687.965,219392844120.2021
239,2019-12,235461313607.8023,221816627369.697
240,2020-01,245191247568.5954,187092015563.1314
241,2020-02,251303228124.89,202901911105.0504
242,2020-03,272209396747.2329,273587305743.4344
243,2020-04,314444099897.3742,314561681013.1314
244,2020-05,298705512298.6855,320116262682.8283
245,2020-06,328292621907.9253,364941780327.7776
246,2020-07,352623469489.8372,380441559276.7677
247,2020-08,353510636520.1157,389954783005.0506
248,2020-09,378428094251.6566,406742067840.9088
249,2020-10,410035750952.4714,437960032973.2325
250,2020-11,408943387946.0502,381089988203.0303
251,2020-12,443553436833.1778,422114003342.4243
252,2021-01,477897158250.4464,368773114892.424
253,2021-02,465117698806.0263,385025594631.8184
254,2021-03,440728718263.8525,457263926510.1011
255,2021-04,386767260134.5295,388122681541.9192
256,2021-05,318449025352.5222,345757126464.1415
257,2021-06,341894983326.4175,378173626012.6263
258,2021-07,327519504255.1991,343027304244.9493
259,2021-08,333076217087.8409,367231880160.6063
260,2021-09,337400270388.6188,362161607156.5657
261,2021-10,329658593385.2343,342974497553.0303
262,2021-11,346605743065.1271,319239672354.5455
263,2021-12,320340807413.6731,307495023302.5253
264,2022-01,306941460857.9393,235666258059.596
265,2022-02,269966470236.1833,225613874428.2829
266,2022-03,246977141988.141,259563645047.4748
267,2022-04,229011282512.927,232498735273.7373
268,2022-05,195750627984.7178,217035692452.0201
269,2022-06,185490089694.4037,205751886129.2929
