month,date,vol,vol_unadj,age_group
153,2012-10,3285045917.42993,3124120800,Age 45-64
153,2012-10,847797747.320448,837911760,Younger than 30
154,2012-11,1499025061.78555,1735503912,Age 65 and older
154,2012-11,2126889771.01247,2746682496,Age 30-44
154,2012-11,3399133873.25515,4269919872,Age 45-64
154,2012-11,923743879.343558,1208116456,Younger than 30
155,2012-12,1572401710.83072,1787142024,Age 65 and older
155,2012-12,2179724861.3572,2911604112,Age 30-44
155,2012-12,3555453122.5116,4882954584,Age 45-64
155,2012-12,939718956.872431,1206201096,Younger than 30
156,2013-01,1679608832.4564,1398113664,Age 65 and older
156,2013-01,2277106730.77589,1740943320,Age 30-44
156,2013-01,3749509930.65311,2902488624,Age 45-64
156,2013-01,985055627.870155,734742192,Younger than 30
157,2013-02,2447826344.90489,1955075424,Age 30-44
157,2013-02,3797976684.5196,2933858040,Age 65 and older
157,2013-02,6112549235.80783,4692884760,Age 45-64
157,2013-02,963184212.441451,781663156,Younger than 30
158,2013-03,1656731202.58985,1620821208,Age 65 and older
158,2013-03,2294249640.24471,2173501248,Age 30-44
158,2013-03,3786505110.26868,3610025592,Age 45-64
158,2013-03,980074858.627663,909079240,Younger than 30
159,2013-04,1647490772.87443,1697012928,Age 65 and older
159,2013-04,2232157363.97932,2040962844,Age 30-44
159,2013-04,3701121020.56624,3506938184,Age 45-64
159,2013-04,959859427.356363,868607368,Younger than 30
160,2013-05,1608800439.91816,1734654840,Age 65 and older
160,2013-05,2230102831.31828,2318509680,Age 30-44
160,2013-05,3675583444.62862,3847535712,Age 45-64
160,2013-05,956104151.505685,971060128,Younger than 30
161,2013-06,1548580428.88036,1563639720,Age 65 and older
161,2013-06,2164376373.42257,2124790752,Age 30-44
161,2013-06,3494776705.06393,3424608528,Age 45-64
161,2013-06,941850674.222612,919503924,Younger than 30
162,2013-07,1635509309.21923,1700264616,Age 65 and older
162,2013-07,2304125941.07738,2315379608,Age 30-44
162,2013-07,3628603890.14091,3643091424,Age 45-64
162,2013-07,980851932.383824,984279008,Younger than 30
163,2013-08,1621626929.06642,1601801088,Age 65 and older
163,2013-08,2228830509.1071,2297842032,Age 30-44
163,2013-08,3664653306.7406,3656740920,Age 45-64
163,2013-08,957502616.326066,1007583576,Younger than 30
164,2013-09,1568442933.0453,1540448112,Age 65 and older
164,2013-09,2192260461.35902,2112594004,Age 30-44
164,2013-09,3484208300.04901,3317113656,Age 45-64
164,2013-09,933275202.843007,920030184,Younger than 30
165,2013-10,1570720126.12702,1574871264,Age 65 and older
165,2013-10,2177034900.09655,2011717056,Age 30-44
165,2013-10,3560902029.57081,3361500144,Age 45-64
165,2013-10,939902041.27363,921303096,Younger than 30
166,2013-11,1587774740.31615,1832136648,Age 65 and older
166,2013-11,2188467291.62667,2891871744,Age 30-44
166,2013-11,3536098788.18704,4543538952,Age 45-64
166,2013-11,947041964.558789,1260782888,Younger than 30
167,2013-12,1007762112.27058,1255895712,Younger than 30
167,2013-12,1619297635.62207,1803479304,Age 65 and older
167,2013-12,2249778917.65197,2896115792,Age 30-44
167,2013-12,3609317758.33885,4768000704,Age 45-64
168,2014-01,1528145842.647,1270862304,Age 65 and older
168,2014-01,2168857536.77179,1659303192,Age 30-44
168,2014-01,3474572659.49753,2693205000,Age 45-64
168,2014-01,943181091.233464,701439344,Younger than 30
169,2014-02,1549706502.80082,1198655448,Age 65 and older
169,2014-02,2185640006.00998,1750033152,Age 30-44
169,2014-02,3501960863.81593,2701242288,Age 45-64
169,2014-02,953125417.35306,772236152,Younger than 30
170,2014-03,1634803549.18572,1606370952,Age 65 and older
170,2014-03,2219877907.49968,2111516568,Age 30-44
170,2014-03,3550656439.88826,3397626504,Age 45-64
170,2014-03,972355695.226703,906813816,Younger than 30
171,2014-04,1644723040.51714,1712560248,Age 65 and older
171,2014-04,2201799513.20713,2015417832,Age 30-44
171,2014-04,3615673976.40556,3452882448,Age 45-64
171,2014-04,952382719.206829,867527904,Younger than 30
172,2014-05,1639962526.93031,1790667600,Age 65 and older
172,2014-05,2201727663.449,2374703480,Age 30-44
172,2014-05,3475455633.27929,3758322792,Age 45-64
172,2014-05,962632514.428763,1003980072,Younger than 30
173,2014-06,1060635139.89464,1021675704,Younger than 30
173,2014-06,1857263128.62144,1887508344,Age 65 and older
173,2014-06,2439663759.67988,2350967808,Age 30-44
173,2014-06,4122357045.83873,3974161320,Age 45-64
174,2014-07,1039361889.85816,1046836128,Younger than 30
174,2014-07,1875693511.39167,1946909736,Age 65 and older
174,2014-07,2495009523.7331,2508963024,Age 30-44
